"Serial_Number","Lat","Long","Wind","month","year","decade"
"1998209N11335",15.6,-48.1,45,"July",1998,"1990s"
"1998209N11335",15.7,-49.2,45,"July",1998,"1990s"
"1998209N11335",15.8,-50.4,40,"July",1998,"1990s"
"1998209N11335",15.9,-51.7,35,"August",1998,"1990s"
"1998209N11335",16.3,-53.1,35,"August",1998,"1990s"
"1998209N11335",16.9,-54.3,40,"August",1998,"1990s"
"1998209N11335",17.7,-55.4,40,"August",1998,"1990s"
"1998209N11335",18.4,-56.5,35,"August",1998,"1990s"
"1998209N11335",19,-57.7,35,"August",1998,"1990s"
"1998209N11335",19.9,-58.6,35,"August",1998,"1990s"
"1998209N11335",21,-59.3,30,"August",1998,"1990s"
"1998232N15312",14.7,-48.1,25,"August",1998,"1990s"
"1998232N15312",15.4,-50.1,30,"August",1998,"1990s"
"1998232N15312",16.2,-52.2,30,"August",1998,"1990s"
"1998232N15312",16.9,-54.7,30,"August",1998,"1990s"
"1998232N15312",17.3,-57.3,35,"August",1998,"1990s"
"1998232N15312",18.2,-59.6,35,"August",1998,"1990s"
"1998232N15312",18.7,-61.3,40,"August",1998,"1990s"
"1998232N15312",19.1,-62.9,45,"August",1998,"1990s"
"1998232N15312",19.5,-64.5,50,"August",1998,"1990s"
"1998232N15312",20.3,-65.9,55,"August",1998,"1990s"
"1998232N15312",21.1,-67.3,65,"August",1998,"1990s"
"1998232N15312",21.8,-68.7,70,"August",1998,"1990s"
"1998232N15312",22.3,-69.8,75,"August",1998,"1990s"
"1998232N15312",23,-70.5,85,"August",1998,"1990s"
"1998232N15312",23.4,-71,90,"August",1998,"1990s"
"1998232N15312",23.8,-71.3,95,"August",1998,"1990s"
"1998232N15312",24.1,-71.5,100,"August",1998,"1990s"
"1998232N15312",24.4,-71.7,100,"August",1998,"1990s"
"1998232N15312",24.8,-71.8,100,"August",1998,"1990s"
"1998232N15312",25.2,-72.1,100,"August",1998,"1990s"
"1998232N15312",25.6,-72.4,100,"August",1998,"1990s"
"1998232N15312",26.1,-72.8,100,"August",1998,"1990s"
"1998232N15312",26.9,-73.2,100,"August",1998,"1990s"
"1998232N15312",27.8,-73.8,100,"August",1998,"1990s"
"1998232N15312",28.8,-74.7,100,"August",1998,"1990s"
"1998232N15312",29.8,-75.6,100,"August",1998,"1990s"
"1998232N15312",30.8,-76.4,100,"August",1998,"1990s"
"1998232N15312",31.7,-77.3,100,"August",1998,"1990s"
"1998232N15312",32.7,-77.8,100,"August",1998,"1990s"
"1998232N15312",33.4,-77.8,100,"August",1998,"1990s"
"1998232N15312",34,-77.7,95,"August",1998,"1990s"
"1998232N15312",34.4,-77.7,95,"August",1998,"1990s"
"1998232N15312",34.5,-77.5,85,"August",1998,"1990s"
"1998232N15312",34.9,-77.1,75,"August",1998,"1990s"
"1998232N15312",35.4,-76.6,60,"August",1998,"1990s"
"1998232N15312",35.8,-75.9,65,"August",1998,"1990s"
"1998232N15312",36.2,-75.1,75,"August",1998,"1990s"
"1998232N15312",36.7,-74.3,65,"August",1998,"1990s"
"1998232N15312",37.3,-73.2,60,"August",1998,"1990s"
"1998232N15312",38.3,-71.4,45,"August",1998,"1990s"
"1998232N15312",39.2,-69.6,45,"August",1998,"1990s"
"1998232N15312",40.2,-67.8,45,"August",1998,"1990s"
"1998232N15312",41.6,-64.8,45,"August",1998,"1990s"
"1998232N15312",42.9,-61.5,45,"August",1998,"1990s"
"1998232N15312",44.3,-57,45,"August",1998,"1990s"
"1998232N15312",44.5,-53.5,45,"August",1998,"1990s"
"1998232N15312",44,-50,45,"August",1998,"1990s"
"1998232N15312",44,-45,45,"August",1998,"1990s"
"1998232N15312",43,-41,40,"August",1998,"1990s"
"1998233N25268",25.3,-92.3,25,"August",1998,"1990s"
"1998233N25268",25.4,-93.8,30,"August",1998,"1990s"
"1998233N25268",26,-94.5,40,"August",1998,"1990s"
"1998233N25268",26.8,-95.4,45,"August",1998,"1990s"
"1998233N25268",27.5,-96.5,60,"August",1998,"1990s"
"1998233N25268",27.8,-97.1,40,"August",1998,"1990s"
"1998233N25268",27.9,-97.4,35,"August",1998,"1990s"
"1998233N25268",28.3,-98.1,30,"August",1998,"1990s"
"1998233N25268",28.5,-98.7,25,"August",1998,"1990s"
"1998233N25268",28.7,-99.3,20,"August",1998,"1990s"
"1998233N25268",28.8,-99.9,20,"August",1998,"1990s"
"1998233N25268",29.1,-100.6,20,"August",1998,"1990s"
"1998233N25268",29.4,-101.2,20,"August",1998,"1990s"
"1998236N13326",13.4,-34.3,25,"August",1998,"1990s"
"1998236N13326",13.8,-36.1,30,"August",1998,"1990s"
"1998236N13326",14.2,-37.9,35,"August",1998,"1990s"
"1998236N13326",14.8,-39.8,40,"August",1998,"1990s"
"1998236N13326",15.3,-41.6,50,"August",1998,"1990s"
"1998236N13326",16.2,-43.3,65,"August",1998,"1990s"
"1998236N13326",16.9,-45.3,75,"August",1998,"1990s"
"1998236N13326",17.6,-47.3,80,"August",1998,"1990s"
"1998236N13326",18.4,-49.1,90,"August",1998,"1990s"
"1998236N13326",19.1,-51.1,85,"August",1998,"1990s"
"1998236N13326",19.7,-52.8,80,"August",1998,"1990s"
"1998236N13326",20.1,-54.9,80,"August",1998,"1990s"
"1998236N13326",20.6,-56.7,85,"August",1998,"1990s"
"1998236N13326",21.2,-58.5,90,"August",1998,"1990s"
"1998236N13326",21.8,-60.1,85,"August",1998,"1990s"
"1998236N13326",22.4,-61.7,80,"August",1998,"1990s"
"1998236N13326",22.7,-63.2,80,"August",1998,"1990s"
"1998236N13326",23,-64.4,80,"August",1998,"1990s"
"1998236N13326",23.4,-65.7,80,"August",1998,"1990s"
"1998236N13326",23.9,-66.9,75,"August",1998,"1990s"
"1998236N13326",24.3,-68.2,70,"August",1998,"1990s"
"1998236N13326",24.8,-69.4,70,"August",1998,"1990s"
"1998236N13326",25.4,-70.5,70,"August",1998,"1990s"
"1998236N13326",25.9,-71.4,65,"August",1998,"1990s"
"1998236N13326",26.4,-72.2,65,"August",1998,"1990s"
"1998236N13326",26.9,-73.1,65,"August",1998,"1990s"
"1998236N13326",27.5,-73.9,65,"August",1998,"1990s"
"1998236N13326",27.9,-74.1,70,"August",1998,"1990s"
"1998236N13326",28.4,-74.3,75,"August",1998,"1990s"
"1998236N13326",29.2,-74.1,90,"August",1998,"1990s"
"1998236N13326",30,-73.7,85,"August",1998,"1990s"
"1998236N13326",30.9,-73.3,85,"September",1998,"1990s"
"1998236N13326",31.7,-72.7,85,"September",1998,"1990s"
"1998236N13326",32.2,-72,85,"September",1998,"1990s"
"1998236N13326",32.9,-70.7,90,"September",1998,"1990s"
"1998236N13326",33.7,-69.1,80,"September",1998,"1990s"
"1998236N13326",34.6,-67.6,75,"September",1998,"1990s"
"1998236N13326",36,-65.4,70,"September",1998,"1990s"
"1998236N13326",37.9,-63.1,70,"September",1998,"1990s"
"1998236N13326",39.9,-60.1,70,"September",1998,"1990s"
"1998236N13326",42.1,-57.5,70,"September",1998,"1990s"
"1998236N13326",43.4,-54.8,70,"September",1998,"1990s"
"1998236N13326",44.6,-51.9,65,"September",1998,"1990s"
"1998236N13326",44.8,-48.5,65,"September",1998,"1990s"
"1998236N13326",44.9,-44,60,"September",1998,"1990s"
"1998236N13326",45,-40.5,60,"September",1998,"1990s"
"1998236N13326",45.3,-37,60,"September",1998,"1990s"
"1998236N13326",45.9,-33,60,"September",1998,"1990s"
"1998236N13326",46.5,-28,60,"September",1998,"1990s"
"1998236N13326",47,-25,60,"September",1998,"1990s"
"1998236N13326",48,-22,60,"September",1998,"1990s"
"1998236N13326",50,-19,60,"September",1998,"1990s"
"1998236N13326",51.5,-18,55,"September",1998,"1990s"
"1998236N13326",52.8,-17.1,55,"September",1998,"1990s"
"1998236N13326",53.3,-16.7,55,"September",1998,"1990s"
"1998236N13326",53.8,-16.2,50,"September",1998,"1990s"
"1998236N13326",54.5,-16,45,"September",1998,"1990s"
"1998236N13326",55,-15,40,"September",1998,"1990s"
"1998236N13326",55.8,-14,35,"September",1998,"1990s"
"1998236N13326",56.4,-13.1,30,"September",1998,"1990s"
"1998236N13326",57,-12,30,"September",1998,"1990s"
"1998244N22267",21.6,-93.5,30,"August",1998,"1990s"
"1998244N22267",22.4,-93.8,35,"August",1998,"1990s"
"1998244N22267",23.2,-93.7,35,"September",1998,"1990s"
"1998244N22267",24.1,-93.4,40,"September",1998,"1990s"
"1998244N22267",25,-93.1,45,"September",1998,"1990s"
"1998244N22267",25.8,-92.5,50,"September",1998,"1990s"
"1998244N22267",26.8,-91.5,50,"September",1998,"1990s"
"1998244N22267",27.6,-90.4,50,"September",1998,"1990s"
"1998244N22267",28.2,-89,70,"September",1998,"1990s"
"1998244N22267",28.7,-87.9,85,"September",1998,"1990s"
"1998244N22267",29.4,-86.8,80,"September",1998,"1990s"
"1998244N22267",30.1,-85.7,70,"September",1998,"1990s"
"1998244N22267",31.3,-84,45,"September",1998,"1990s"
"1998244N22267",32.4,-82.4,40,"September",1998,"1990s"
"1998244N22267",33.2,-80.5,40,"September",1998,"1990s"
"1998244N22267",34.5,-79,50,"September",1998,"1990s"
"1998244N22267",35.9,-77.2,50,"September",1998,"1990s"
"1998244N22267",36.5,-75,50,"September",1998,"1990s"
"1998244N22267",38,-71,50,"September",1998,"1990s"
"1998244N22267",40,-65.5,50,"September",1998,"1990s"
"1998244N22267",42.5,-61,50,"September",1998,"1990s"
"1998244N22267",45,-56,50,"September",1998,"1990s"
"1998244N22267",47,-54,50,"September",1998,"1990s"
"1998244N22267",48,-53,50,"September",1998,"1990s"
"1998244N22267",49,-52,55,"September",1998,"1990s"
"1998244N22267",49.5,-50,55,"September",1998,"1990s"
"1998244N22267",50,-48,55,"September",1998,"1990s"
"1998244N22267",50.5,-45,50,"September",1998,"1990s"
"1998244N22267",51,-41,45,"September",1998,"1990s"
"1998244N22267",51,-37,45,"September",1998,"1990s"
"1998244N22267",51,-32,40,"September",1998,"1990s"
"1998244N22267",51.5,-28.5,40,"September",1998,"1990s"
"1998244N22267",52,-25,35,"September",1998,"1990s"
"1998252N26266",25.5,-94.5,30,"September",1998,"1990s"
"1998252N26266",25.3,-94.4,30,"September",1998,"1990s"
"1998252N26266",25,-94.5,30,"September",1998,"1990s"
"1998252N26266",24.6,-94.7,30,"September",1998,"1990s"
"1998252N26266",24.2,-95.5,35,"September",1998,"1990s"
"1998252N26266",23.5,-95.6,40,"September",1998,"1990s"
"1998252N26266",24.2,-95,40,"September",1998,"1990s"
"1998252N26266",25.3,-95.2,45,"September",1998,"1990s"
"1998252N26266",26.6,-95.2,45,"September",1998,"1990s"
"1998252N26266",27.2,-95.9,55,"September",1998,"1990s"
"1998252N26266",28.2,-96.9,45,"September",1998,"1990s"
"1998252N26266",28.4,-97.6,40,"September",1998,"1990s"
"1998252N26266",28.5,-97,35,"September",1998,"1990s"
"1998252N26266",29.3,-96.9,30,"September",1998,"1990s"
"1998252N26266",30.2,-96.8,30,"September",1998,"1990s"
"1998252N26266",31,-96.8,30,"September",1998,"1990s"
"1998252N26266",31.3,-96.8,30,"September",1998,"1990s"
"1998252N26266",31.5,-96.8,25,"September",1998,"1990s"
"1998252N26266",31.7,-96.9,20,"September",1998,"1990s"
"1998252N26266",32,-96.9,20,"September",1998,"1990s"
"1998252N26266",33,-97,20,"September",1998,"1990s"
"1998259N10335",9.7,-25.1,30,"September",1998,"1990s"
"1998259N10335",9.8,-26.5,30,"September",1998,"1990s"
"1998259N10335",10,-28.1,30,"September",1998,"1990s"
"1998259N10335",10.3,-29.7,30,"September",1998,"1990s"
"1998259N10335",10.6,-31.3,35,"September",1998,"1990s"
"1998259N10335",11,-32.9,35,"September",1998,"1990s"
"1998259N10335",11.3,-34.6,45,"September",1998,"1990s"
"1998259N10335",11.7,-36.3,50,"September",1998,"1990s"
"1998259N10335",12,-38.1,55,"September",1998,"1990s"
"1998259N10335",12.3,-40,65,"September",1998,"1990s"
"1998259N10335",12.5,-42,70,"September",1998,"1990s"
"1998259N10335",12.8,-43.9,80,"September",1998,"1990s"
"1998259N10335",13.1,-45.7,85,"September",1998,"1990s"
"1998259N10335",13.5,-47.4,90,"September",1998,"1990s"
"1998259N10335",13.9,-49,90,"September",1998,"1990s"
"1998259N10335",14.4,-50.6,95,"September",1998,"1990s"
"1998259N10335",14.9,-52,110,"September",1998,"1990s"
"1998259N10335",15.4,-53.5,125,"September",1998,"1990s"
"1998259N10335",15.7,-54.9,130,"September",1998,"1990s"
"1998259N10335",16,-56.3,135,"September",1998,"1990s"
"1998259N10335",16.2,-57.7,130,"September",1998,"1990s"
"1998259N10335",16.4,-59.2,115,"September",1998,"1990s"
"1998259N10335",16.7,-60.6,100,"September",1998,"1990s"
"1998259N10335",17,-61.7,100,"September",1998,"1990s"
"1998259N10335",17.1,-62.1,100,"September",1998,"1990s"
"1998259N10335",17.2,-62.6,100,"September",1998,"1990s"
"1998259N10335",17.4,-63.6,95,"September",1998,"1990s"
"1998259N10335",17.8,-65,90,"September",1998,"1990s"
"1998259N10335",18.1,-65.8,100,"September",1998,"1990s"
"1998259N10335",18.2,-66.3,90,"September",1998,"1990s"
"1998259N10335",18,-67.4,95,"September",1998,"1990s"
"1998259N10335",18.2,-68.5,105,"September",1998,"1990s"
"1998259N10335",18.2,-68.7,105,"September",1998,"1990s"
"1998259N10335",18.6,-69.7,95,"September",1998,"1990s"
"1998259N10335",18.8,-70.8,70,"September",1998,"1990s"
"1998259N10335",19,-72.1,65,"September",1998,"1990s"
"1998259N10335",19.3,-73.3,65,"September",1998,"1990s"
"1998259N10335",19.8,-74.3,65,"September",1998,"1990s"
"1998259N10335",20.1,-74.5,65,"September",1998,"1990s"
"1998259N10335",20.5,-74.9,65,"September",1998,"1990s"
"1998259N10335",20.8,-76,65,"September",1998,"1990s"
"1998259N10335",21.3,-77.2,70,"September",1998,"1990s"
"1998259N10335",21.9,-78,75,"September",1998,"1990s"
"1998259N10335",22.7,-79,80,"September",1998,"1990s"
"1998259N10335",23.4,-80.2,85,"September",1998,"1990s"
"1998259N10335",23.9,-81.3,90,"September",1998,"1990s"
"1998259N10335",24.5,-81.8,90,"September",1998,"1990s"
"1998259N10335",24.6,-82.4,90,"September",1998,"1990s"
"1998259N10335",24.8,-83.3,90,"September",1998,"1990s"
"1998259N10335",25.2,-84.2,90,"September",1998,"1990s"
"1998259N10335",25.7,-85.1,90,"September",1998,"1990s"
"1998259N10335",26.2,-85.9,90,"September",1998,"1990s"
"1998259N10335",27,-86.5,95,"September",1998,"1990s"
"1998259N10335",27.6,-87.2,95,"September",1998,"1990s"
"1998259N10335",28.2,-87.8,95,"September",1998,"1990s"
"1998259N10335",28.8,-88.3,95,"September",1998,"1990s"
"1998259N10335",29.3,-88.5,95,"September",1998,"1990s"
"1998259N10335",29.8,-88.7,90,"September",1998,"1990s"
"1998259N10335",30.4,-88.9,90,"September",1998,"1990s"
"1998259N10335",30.4,-88.9,90,"September",1998,"1990s"
"1998259N10335",30.6,-88.9,65,"September",1998,"1990s"
"1998259N10335",30.6,-89,50,"September",1998,"1990s"
"1998259N10335",30.6,-88.4,40,"September",1998,"1990s"
"1998259N10335",31,-88.1,30,"September",1998,"1990s"
"1998259N10335",30.9,-87.5,30,"September",1998,"1990s"
"1998259N10335",30.8,-86.9,30,"September",1998,"1990s"
"1998259N10335",30.7,-86.3,30,"September",1998,"1990s"
"1998259N10335",30.7,-85.4,25,"September",1998,"1990s"
"1998259N10335",30.6,-84.2,25,"September",1998,"1990s"
"1998259N10335",30.5,-83,25,"October",1998,"1990s"
"1998259N10335",30.5,-81.8,20,"October",1998,"1990s"
"1998261N27270",26.9,-90.3,30,"September",1998,"1990s"
"1998261N27270",26.8,-91.6,30,"September",1998,"1990s"
"1998261N27270",26.4,-92.1,30,"September",1998,"1990s"
"1998261N27270",25.7,-92.5,30,"September",1998,"1990s"
"1998261N27270",26,-92.5,30,"September",1998,"1990s"
"1998261N27270",25.9,-92.3,30,"September",1998,"1990s"
"1998261N27270",25.8,-92,30,"September",1998,"1990s"
"1998261N27270",26.4,-91.4,30,"September",1998,"1990s"
"1998261N27270",27.5,-91.3,35,"September",1998,"1990s"
"1998261N27270",28.3,-91.1,40,"September",1998,"1990s"
"1998261N27270",29,-90.9,40,"September",1998,"1990s"
"1998261N27270",29.1,-90.9,35,"September",1998,"1990s"
"1998261N27270",29.2,-90.9,35,"September",1998,"1990s"
"1998261N27270",30.5,-90.5,30,"September",1998,"1990s"
"1998261N27270",31,-90,20,"September",1998,"1990s"
"1998262N13333",13.4,-26.6,25,"September",1998,"1990s"
"1998262N13333",13.1,-27.5,25,"September",1998,"1990s"
"1998262N13333",12.9,-28.2,25,"September",1998,"1990s"
"1998262N13333",13.1,-29,25,"September",1998,"1990s"
"1998262N13333",13.4,-29.6,30,"September",1998,"1990s"
"1998262N13333",14.3,-30.6,30,"September",1998,"1990s"
"1998262N13333",15.2,-31.5,30,"September",1998,"1990s"
"1998262N13333",16,-32.6,35,"September",1998,"1990s"
"1998262N13333",16.8,-33.7,35,"September",1998,"1990s"
"1998262N13333",17.4,-34.9,35,"September",1998,"1990s"
"1998262N13333",18.2,-35.6,35,"September",1998,"1990s"
"1998262N13333",19,-36,40,"September",1998,"1990s"
"1998262N13333",20,-36.1,40,"September",1998,"1990s"
"1998262N13333",21.3,-36.1,45,"September",1998,"1990s"
"1998262N13333",22.9,-36.4,45,"September",1998,"1990s"
"1998262N13333",24.2,-37.1,55,"September",1998,"1990s"
"1998262N13333",25.6,-37.7,50,"September",1998,"1990s"
"1998262N13333",26.9,-38.4,45,"September",1998,"1990s"
"1998262N13333",28.3,-39.2,55,"September",1998,"1990s"
"1998262N13333",29.6,-40.2,65,"September",1998,"1990s"
"1998262N13333",30.5,-40.9,65,"September",1998,"1990s"
"1998262N13333",31.3,-41.6,70,"September",1998,"1990s"
"1998262N13333",32.3,-42,70,"September",1998,"1990s"
"1998262N13333",33.4,-42.3,70,"September",1998,"1990s"
"1998262N13333",34.4,-42.3,70,"September",1998,"1990s"
